expStartTime, subjectID, condition, trial_num, timespent, xcoord, ycoord, current_angle, last_angle, interval_300ms, total_avg_turned, resource_encountered, resource_encountered_here_before, food_eaten, timesteps_left
20165623222324,0003,c,1,-0.36816328555810074,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.35513573766452833,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.33817088214511193,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.3230499954660009,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.3055124017704838,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.2894162775697078,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.2722751949191835,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.25609566224615987,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.2401856030988596,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.222841345964655,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.20556253240098332,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.18959729534127323,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.1730203961517467,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.1560422808239217,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.1390799917190355,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.12340433176553889,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.10657891810229003,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.09010424775823678,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.073772013420637,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.056529129660394695,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.0398589840762531,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.022372290935594563,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,-0.005599061034470054,100.0,100.0,329,74,NA,0,false,false,0,2400
20165623222324,0003,c,1,0.011154493021919176,100.2854367111338,99.82849232105495,329,329,START,105,false,false,0,2399
20165623222324,0003,c,1,0.028372140372609156,100.5708734222676,99.6569846421099,329,329,INTERVAL,105,false,false,0,2399
20165623222324,0003,c,1,0.0461928951380135,100.8563101334014,99.48547696316486,329,329,INTERVAL,105,false,false,0,2399
20165623222324,0003,c,1,0.06165297627093125,101.14174684453519,99.31396928421981,329,329,INTERVAL,105,false,false,0,2398
20165623222324,0003,c,1,0.07819266244976264,101.42718355566899,99.14246160527476,329,329,INTERVAL,105,false,false,0,2398
20165623222324,0003,c,1,0.09532347944216424,101.71262026680279,98.97095392632971,329,329,INTERVAL,105,false,false,0,2398
20165623222324,0003,c,1,0.11198549804695856,101.99805697793659,98.79944624738467,329,329,INTERVAL,105,false,false,0,2397
20165623222324,0003,c,1,0.12865478815959008,102.28349368907038,98.62793856843962,329,329,INTERVAL,105,false,false,0,2397
20165623222324,0003,c,1,0.14567353838415142,102.56893040020418,98.45643088949457,329,329,INTERVAL,105,false,false,0,2397
20165623222324,0003,c,1,0.16145399359765156,102.85436711133798,98.28492321054952,329,329,INTERVAL,105,false,false,0,2396
20165623222324,0003,c,1,0.1784992634390301,103.13980382247178,98.11341553160447,329,329,INTERVAL,105,false,false,0,2396
20165623222324,0003,c,1,0.1949174726634082,103.42524053360557,97.94190785265943,329,329,INTERVAL,105,false,false,0,2396
20165623222324,0003,c,1,0.20976332525197927,103.71067724473937,97.77040017371438,329,329,INTERVAL,105,false,false,0,2395
